cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/3/20,TX-7,Lizzie Fletcher,Wesley Hunt,1,Polls adjusted for house effects & other factors,5.34248,.7431874,.7431874,.7431874,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-6,Stephen Daniel,Ron Wright,4,Expert ratings adjusted for national environment,-13.91277,0,0,1.271371,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-6,Stephen Daniel,Ron Wright,3,Fundamentals (non-polling factors),-10.23839,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-6,Stephen Daniel,Ron Wright,2,CANTOR (analysis of comparable disticts),-10.82508,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-6,Stephen Daniel,Ron Wright,1,Polls adjusted for house effects & other factors,-7.887264,1.110035,1.110035,1.110035,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-5,Carolyn Salter,Lance Gooden,4,Expert ratings adjusted for national environment,-35.32147,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-5,Carolyn Salter,Lance Gooden,3,Fundamentals (non-polling factors),-32.99582,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-5,Carolyn Salter,Lance Gooden,2,CANTOR (analysis of comparable disticts),-36.86092,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-5,Carolyn Salter,Lance Gooden,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-4,Russell Foster,Pat Fallon,4,Expert ratings adjusted for national environment,-55.43682,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-4,Russell Foster,Pat Fallon,3,Fundamentals (non-polling factors),-53.40395,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-4,Russell Foster,Pat Fallon,2,CANTOR (analysis of comparable disticts),-55.25738,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-4,Russell Foster,Pat Fallon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-36,Rashad Lewis,Brian Babin,4,Expert ratings adjusted for national environment,-50.71373,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-36,Rashad Lewis,Brian Babin,3,Fundamentals (non-polling factors),-47.91745,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-36,Rashad Lewis,Brian Babin,2,CANTOR (analysis of comparable disticts),-56.86945,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-36,Rashad Lewis,Brian Babin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,4,Expert ratings adjusted for national environment,39.44627,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,3,Fundamentals (non-polling factors),40.08733,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,2,CANTOR (analysis of comparable disticts),51.10418,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-34,Filemon Vela,Rey Gonzalez,4,Expert ratings adjusted for national environment,28.3257,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-34,Filemon Vela,Rey Gonzalez,3,Fundamentals (non-polling factors),28.68716,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-34,Filemon Vela,Rey Gonzalez,2,CANTOR (analysis of comparable disticts),40.54333,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-34,Filemon Vela,Rey Gonzalez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-33,Marc Veasey,Fabian Vasquez,4,Expert ratings adjusted for national environment,50.18662,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-33,Marc Veasey,Fabian Vasquez,3,Fundamentals (non-polling factors),50.06355,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-33,Marc Veasey,Fabian Vasquez,2,CANTOR (analysis of comparable disticts),68.27094,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-33,Marc Veasey,Fabian Vasquez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-32,Colin Allred,Genevieve Collins,4,Expert ratings adjusted for national environment,14.13962,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-32,Colin Allred,Genevieve Collins,3,Fundamentals (non-polling factors),5.044651,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-32,Colin Allred,Genevieve Collins,2,CANTOR (analysis of comparable disticts),9.710601,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-32,Colin Allred,Genevieve Collins,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-3,Lulu Seikaly,Van Taylor,4,Expert ratings adjusted for national environment,-10.3378,0,0,1.375923,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-3,Lulu Seikaly,Van Taylor,3,Fundamentals (non-polling factors),-18.58472,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-3,Lulu Seikaly,Van Taylor,2,CANTOR (analysis of comparable disticts),-14.87687,.6803414,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-3,Lulu Seikaly,Van Taylor,1,Polls adjusted for house effects & other factors,-4.703918,1.319659,1.319659,1.319659,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-31,Donna Imam,John Carter,4,Expert ratings adjusted for national environment,-16.16138,0,0,1.19624,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-31,Donna Imam,John Carter,3,Fundamentals (non-polling factors),-12.67231,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-31,Donna Imam,John Carter,2,CANTOR (analysis of comparable disticts),-12.03785,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-31,Donna Imam,John Carter,1,Polls adjusted for house effects & other factors,-8.885502,.9593977,.9593977,.9593977,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-30,Eddie Bernice Johnson,Tre Pennie,4,Expert ratings adjusted for national environment,52.88449,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-30,Eddie Bernice Johnson,Tre Pennie,3,Fundamentals (non-polling factors),51.64705,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-30,Eddie Bernice Johnson,Tre Pennie,2,CANTOR (analysis of comparable disticts),80.22932,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-30,Eddie Bernice Johnson,Tre Pennie,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-29,Sylvia Garcia,Jaimy Blanco,4,Expert ratings adjusted for national environment,47.1482,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-29,Sylvia Garcia,Jaimy Blanco,3,Fundamentals (non-polling factors),47.45121,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-29,Sylvia Garcia,Jaimy Blanco,2,CANTOR (analysis of comparable disticts),61.68705,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-29,Sylvia Garcia,Jaimy Blanco,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-28,Henry Cuellar,Sandra Whitten,4,Expert ratings adjusted for national environment,33.0575,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-28,Henry Cuellar,Sandra Whitten,3,Fundamentals (non-polling factors),34.50531,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-28,Henry Cuellar,Sandra Whitten,2,CANTOR (analysis of comparable disticts),37.61136,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-28,Henry Cuellar,Sandra Whitten,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-27,Ricardo De La Fuente,Michael Cloud,4,Expert ratings adjusted for national environment,-34.77437,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-27,Ricardo De La Fuente,Michael Cloud,3,Fundamentals (non-polling factors),-33.17324,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-27,Ricardo De La Fuente,Michael Cloud,2,CANTOR (analysis of comparable disticts),-30.17524,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-27,Ricardo De La Fuente,Michael Cloud,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-26,Carol H. Iannuzzi,Michael Burgess,4,Expert ratings adjusted for national environment,-35.08709,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-26,Carol H. Iannuzzi,Michael Burgess,3,Fundamentals (non-polling factors),-32.65704,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-26,Carol H. Iannuzzi,Michael Burgess,2,CANTOR (analysis of comparable disticts),-37.44509,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-26,Carol H. Iannuzzi,Michael Burgess,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-25,Julie Oliver,Roger Williams,4,Expert ratings adjusted for national environment,-13.91277,0,0,1.336967,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-25,Julie Oliver,Roger Williams,3,Fundamentals (non-polling factors),-8.133731,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-25,Julie Oliver,Roger Williams,2,CANTOR (analysis of comparable disticts),-13.21541,.7584463,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-25,Julie Oliver,Roger Williams,1,Polls adjusted for house effects & other factors,-5.184677,1.241554,1.241554,1.241554,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-24,Candace Valenzuela,Beth Van Duyne,4,Expert ratings adjusted for national environment,4.103641,0,0,1.356197,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-24,Candace Valenzuela,Beth Van Duyne,3,Fundamentals (non-polling factors),-7.076608,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-24,Candace Valenzuela,Beth Van Duyne,2,CANTOR (analysis of comparable disticts),-3.328511,.7198907,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-24,Candace Valenzuela,Beth Van Duyne,1,Polls adjusted for house effects & other factors,1.577625,1.280109,1.280109,1.280109,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-23,Gina Ortiz Jones,Tony Gonzales,4,Expert ratings adjusted for national environment,4.103641,0,0,1.285263,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-23,Gina Ortiz Jones,Tony Gonzales,3,Fundamentals (non-polling factors),6.650036,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-23,Gina Ortiz Jones,Tony Gonzales,2,CANTOR (analysis of comparable disticts),5.70708,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-23,Gina Ortiz Jones,Tony Gonzales,1,Polls adjusted for house effects & other factors,3.92767,1.137887,1.137887,1.137887,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-22,Sri Preston Kulkarni,Troy Nehls,4,Expert ratings adjusted for national environment,-4.072409,0,0,1.540526,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-22,Sri Preston Kulkarni,Troy Nehls,3,Fundamentals (non-polling factors),-6.345966,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-22,Sri Preston Kulkarni,Troy Nehls,2,CANTOR (analysis of comparable disticts),-5.014434,.3503158,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-22,Sri Preston Kulkarni,Troy Nehls,1,Polls adjusted for house effects & other factors,-.6479683,1.649684,1.649684,1.649684,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-2,Sima Ladjevardian,Dan Crenshaw,4,Expert ratings adjusted for national environment,-17.94861,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-2,Sima Ladjevardian,Dan Crenshaw,3,Fundamentals (non-polling factors),-23.28533,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-2,Sima Ladjevardian,Dan Crenshaw,2,CANTOR (analysis of comparable disticts),-19.29992,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-2,Sima Ladjevardian,Dan Crenshaw,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-21,Wendy Davis,Chip Roy,4,Expert ratings adjusted for national environment,-4.072409,0,0,1.287254,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-21,Wendy Davis,Chip Roy,3,Fundamentals (non-polling factors),-4.452254,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-21,Wendy Davis,Chip Roy,2,CANTOR (analysis of comparable disticts),-10.88534,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-21,Wendy Davis,Chip Roy,1,Polls adjusted for house effects & other factors,-1.826458,1.141879,1.141879,1.141879,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-20,Joaquin Castro,Mauro Garza,4,Expert ratings adjusted for national environment,35.40501,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-20,Joaquin Castro,Mauro Garza,3,Fundamentals (non-polling factors),36.5835,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-20,Joaquin Castro,Mauro Garza,2,CANTOR (analysis of comparable disticts),42.42842,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-20,Joaquin Castro,Mauro Garza,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-19,Tom Watson,Jodey Arrington,4,Expert ratings adjusted for national environment,-55.56311,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-19,Tom Watson,Jodey Arrington,3,Fundamentals (non-polling factors),-53.02315,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-19,Tom Watson,Jodey Arrington,2,CANTOR (analysis of comparable disticts),-59.59668,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-19,Tom Watson,Jodey Arrington,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-18,Sheila Jackson Lee,Wendell Champion,4,Expert ratings adjusted for national environment,49.46798,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-18,Sheila Jackson Lee,Wendell Champion,3,Fundamentals (non-polling factors),48.37375,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-18,Sheila Jackson Lee,Wendell Champion,2,CANTOR (analysis of comparable disticts),75.61983,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-18,Sheila Jackson Lee,Wendell Champion,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-17,Rick Kennedy,Pete Sessions,4,Expert ratings adjusted for national environment,-24.4219,0,0,1.041914,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-17,Rick Kennedy,Pete Sessions,3,Fundamentals (non-polling factors),-20.63269,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-17,Rick Kennedy,Pete Sessions,2,CANTOR (analysis of comparable disticts),-9.829714,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-17,Rick Kennedy,Pete Sessions,1,Polls adjusted for house effects & other factors,-6.598946,.649979,.649979,.649979,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,4,Expert ratings adjusted for national environment,39.43874,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,3,Fundamentals (non-polling factors),39.39886,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,2,CANTOR (analysis of comparable disticts),56.75378,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,4,Expert ratings adjusted for national environment,20.45255,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,3,Fundamentals (non-polling factors),15.3329,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,2,CANTOR (analysis of comparable disticts),33.2336,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-14,Adrienne Bell,Randy Weber,4,Expert ratings adjusted for national environment,-26.70264,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-14,Adrienne Bell,Randy Weber,3,Fundamentals (non-polling factors),-23.6357,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-14,Adrienne Bell,Randy Weber,2,CANTOR (analysis of comparable disticts),-25.53112,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-14,Adrienne Bell,Randy Weber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-13,Gus Trujillo,Ronny Jackson,4,Expert ratings adjusted for national environment,-65.18277,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-13,Gus Trujillo,Ronny Jackson,3,Fundamentals (non-polling factors),-62.95669,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-13,Gus Trujillo,Ronny Jackson,2,CANTOR (analysis of comparable disticts),-66.61108,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-13,Gus Trujillo,Ronny Jackson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-12,Lisa Welch,Kay Granger,4,Expert ratings adjusted for national environment,-40.24188,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-12,Lisa Welch,Kay Granger,3,Fundamentals (non-polling factors),-38.16536,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-12,Lisa Welch,Kay Granger,2,CANTOR (analysis of comparable disticts),-40.24604,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-12,Lisa Welch,Kay Granger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-1,Hank Gilbert,Louie Gohmert,4,Expert ratings adjusted for national environment,-44.01707,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-1,Hank Gilbert,Louie Gohmert,3,Fundamentals (non-polling factors),-40.54043,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-1,Hank Gilbert,Louie Gohmert,2,CANTOR (analysis of comparable disticts),-55.77138,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-1,Hank Gilbert,Louie Gohmert,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-11,Jon Mark Hogg,August Pfluger,4,Expert ratings adjusted for national environment,-61.07328,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-11,Jon Mark Hogg,August Pfluger,3,Fundamentals (non-polling factors),-58.78747,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-11,Jon Mark Hogg,August Pfluger,2,CANTOR (analysis of comparable disticts),-62.99747,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-11,Jon Mark Hogg,August Pfluger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-10,Mike Siegel,Michael T. McCaul,4,Expert ratings adjusted for national environment,-6.31136,0,0,1.252972,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-10,Mike Siegel,Michael T. McCaul,3,Fundamentals (non-polling factors),-22.313,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-10,Mike Siegel,Michael T. McCaul,2,CANTOR (analysis of comparable disticts),-9.744396,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,TX-10,Mike Siegel,Michael T. McCaul,1,Polls adjusted for house effects & other factors,-5.97168,1.073145,1.073145,1.073145,40000,00:19:54  3 Nov 2020
